,date,userid,message
4088,"August 31, 2005  2:41AM",pg48477,"once again you missed the point. if you like to go with hp get yourself a charger and save some money, but if you enjoy driving experiance you can't get it in is. you also missed some important numbers like slalom and lane change. handling makes bmw an ultimate driving machine, nice leather makes a lexus, you know a lexus. you can have a good argument with mb owners but bmw is in the different world. i bet fwd tl handles better then is. :p boat is a boat even if its small and rwd with lexus badge on it."
4089,"August 31, 2005  3:01AM",odessit,"could not resist not making a comment here:) dima, you are right here  boat is a boat. very comfortable boat i must say. and for those who like comfort  that is the perfect choice. i tried it, i liked it (comfort side of it). but i am still part of those who prefer superior handling of bmw over any comfort of cars like lexus."
4090,"August 31, 2005  3:33AM",odessit,"325i at, non-sp, minimum options: power and heated seats only. at the time i was buying the car i did not even consider anything else  i went straight to the bmw. i knew what i wanted and that was it. even despite the fact that i knew there is a competition and i could get more car for potentially less money if i go with a different brand. but like i said- i knew what i wanted. after that i had a chance to drive lexus, infinity g35. so far no regrets that i went with bmw. but it is only my subjective opinion and describes my personal taste:)"
4091,"August 31, 2005  2:16PM",qbrozen,"just wanted to point out that, if you have 208 hp in your volvo, you do not have a t5."
4092,"August 31, 2005  3:08PM",oac,"i notice that none of the bmw officianados posting here have provided a single stat to back their statement about how the bimmer is better than the is. rather its the same ol' same ol' you trut out about how bmw is such a great handling car... blah blah blah.... i'll say it again: the new is350 is a 3-er beater. it comes with everything you'd need to kick the 330i, even when mated to a slush box, it still outruns all the mt sedans in its class. but its not just about speed, is it ? its braking is best-in-class, its interior ergonomics is better than the e90, its exterior style is equally better, its handling is about even, and its ride is a tad lower than the e90 (w/non-sport version is350 v sport-tuned 330i). in the fun-to-drive category, it is a virtual tie with the e90, and in the gotta-have-it both cars are a dead tie. how hard are these stats to digest for y'all ???? oh, it promises to be more reliable, more safe, and we already know it is the fastest naturally aspirated v6 car in the entry-lux sport sedan class. a 5.1s to 60 is unbelievable, and doing a 13.7s to 1/4-mile has to be even more outstanding. but who cares, eh ? oh, the is350 is 52/48, while the e90 is 50.7/49.3; these two are the most balanced in the entire class...in 1990, mb execs and fanatics looked down their nose at lexus. 15 years later, they are looking up their nose at lexus. now its bmw's turn to face toy/lexus, and if you guys don't learn anything from history, guess what: you are bound to repeat it. like i said, bmw execs are certainly not taking lexus lightly, but it'll take you guys a while to come to that reality. so continue your head-in-the-sand folly."
4093,"August 31, 2005  3:26PM",kdshapiro,"""i'll say it again: the new is350 is a 3-er beater. it comes with everything you'd need to kick the 330i,""except the road feel. the is isn't out yet and c&d like the 330i better. finesse over hp. i think that says it all. i find the proclamations about bmw being ""dead"" amusing, when a competitors car that has more hp, but not a ""better"" drivers car looses to the incumbent.if hp alone is your game you will never win, because someone will always have more hp.if bmw ever looked down their nose at lexus, they must be celebrating with champagne at this latest comparo.  even though the car had some issues, it still came out on top. now where is the 3.5l twin-turbo?note: i too find 5.1 unbelievable, but i wonder how many times that can be done without the tranny falling out. :lemon it still is remarkable, though not unexpected. 0-60 times have been inching down for the last few years.with gas prices inching up to $4.00 gallon, it's going to be interesting how many people actually buy the is350 when it's available."
4094,"August 31, 2005  4:01PM",odessit,"ok, oac, if i agree with you that is350 is a 3-er beater will it make you feel better? if it is, and if it helps you to sleep better  ok, is350 is 3-er beater. i just dont recall since when it even became an issue what car beats what car? it is wise to discuss proc and cons and exchange opinions on different cars in order to make and an educated decision when choosing your next car, but argue and yell with no apparent reason  ""my car beats yours..."" reminds my yearly school years but again  if it makes you feel better then ok, let it be so... you car beats mine (325i). by the way, have you driven is350? and have you driven is350 and 325/330 bmw back-to-back lately? id really wish to hear your objective opinion you are right though in one thing  none of the bmw ""aficionados""  posting here have provided a single stat to back their statement about how the bimmer is better than the is. well maybe because it is useless to defend something that you simply love and enjoy driving? i dont see any point in it. but to answer your statement about bmw handling (same ol' same ol'  how bmw is such a great handling car blah blah blah..) i guess i just remembered how i measured the handling once. i was driving my friends lexus (nice comfortable car) and turned steering wheel slightly and anticipated (actually needed) that the car will start turning. i turned the steering wheel a good, id say, 10 maybe 13 degrees. well, needless to say, the car kept going straight. at the same speed and turning bmws steering wheel the same number of degrees, bmw actually responds. that is why i personally prefer bmw because of its handling  and other things. but in no way i am saying that my car is better or, god forbids, beats yours! i am just saying that i like my car for characteristics that have values to me and you probably like your car for some other characteristics that have values to you. we just have different values lighten up, dude:)"
4095,"August 31, 2005  4:10PM",oac,"i give up.... u guys just can't post straight. i conclude that you can't handle reality even when presented as clearly as one can. braking, ride, handling, speed, fit-and-finish, ergonomics, etc..... were all tested and the is350 and 330i are a virtual tie.... yet, i get statements like this: ""i find the proclamations about bmw being ""dead"" amusing, when a competitors car that has more hp, but not a ""better"" drivers car looses to the incumbent"". sad, really...."
4096,"August 31, 2005  4:12PM",blueguydotcom,"i notice that none of the bmw officianados posting here have provided a single stat to back their statement about how the bimmer is better than the is. rather its the same ol' same ol' you trut out about how bmw is such a great handling car... blah blah blah..can you tell me with stats why veal cordon bleu tastes better than a mcdonald's hamburger?in 1990, mb execs and fanatics looked down their nose at lexus. 15 years later, they are looking up their nose at lexus. now its bmw's turn to face toy/lexus, and if you guys don't learn anything from history, guess what: you are bound to repeat it. like i said, bmw execs are certainly not taking lexus lightly, but it'll take you guys a while to come to that reality. so continue your head-in-the-sand folly.in 1990 the ls400 undercut the price of the nearest bmw/mbs by over 10k.  they got in on price and ability.  the ls400 was more reliable and almost as nice as the bmw/mb counterparts.  but it had a massive ace up its sleeve...the price was so scary  low (35k!) that people had to look.  this is the tactic infiniti took with the g35.  offer 90%- 95% of the 3 series but at 5-7k lower.  it's worked and the g35 has carved out a niche.will lexus do this with the is250/350?  indications are the is250 will start at 30k.  stripped.  no leather, no xenons, no moonroof.  is350 would probably be 34-36k (we'll know soon).  as far as i can tell, to get xenon lights on the is350 you must get the 3rd highest package and a moonroof is still an option.  we know the cars will come with this stuff on lots so it's safe to say an is350's gonna run over 38k msrp.  i'm betting (given gs pricing differences between the 6 and 8) that the is350 will start at 36-37k (just like the 330i).  so i'm not expecting the is350 to be less than a 330i.where's the value? the value proposition is what got lexus where it is.  never forget that.  just like hyundai, lexus came up offering almost as much as the competition but for less money."
4097,"August 31, 2005  4:27PM",kdshapiro,maybe some of us have different meaures of what makes a car worthwhile to us. your metrics are different than my metrics. my metrics are different than c&ds metrics. stats does not tell the whole story and never has.sad that a giant conclusion has been drawn from one comparo and a car one can't even buy.
4098,"August 31, 2005  4:33PM",blueguydotcom,"my 330i's been in the shop for about a week and in that time i've driven a rentals and borrowed my bro-in-law's 325i last night.  after 5 days in a sebring, my bro's 325i felt so dialed in!  i wasn't a fan of his car until last night..."
4099,"August 31, 2005  5:16PM",kdshapiro,somtimes change is good.
4100,"August 31, 2005  5:33PM",oac,"kd: you and i exchanged posts on the is board and you prefered we bring it over here. now that its here, you complain about it.stats does not tell the whole story and never hasi agree. however you initiated this discussion about the c&d comparo saying that lexus fans are fuming and bmw fans don't seem to notice or care. so i tried to capture the essence of the comparo and argue that the new is350, at least according to the comparo you pointed out, showed a vitural tie between both cars. that's it... but after debunking your assertions, you turn to the other kicker - stats don't tell the whole story. if you cannot argue facts why initiate a debate on one, eh ? i am done..."
4101,"August 31, 2005  5:43PM",idele,that's an interesting comment about mb executives in the early lexus days. i was staying in a hotel in germany in 1993 at which a meeting of mb executives was taking place. i was driving an ls400 at the time - a wonderful car. i mentioned this to one of the mb executives i chatted briefly with in the lobby. his attitude was one of polite disdain at even considering lexus as competition. now we see mb following the cheap to execute horsepower race strategy while lexus pulls ahead with the new paradigm of hybrid synergy drives
4102,"August 31, 2005  5:53PM",blueguydotcom,i'll say.  i miss my car so much that just about anything with a manual and no dive in corners feels like heaven.
4103,"August 31, 2005  7:21PM",bmwe90,finally a rest from oac. and i was just getting fired up  :surprise: . does anyone know where i can get info on the bimmer turbo that's supposed to come out?
4104,"August 31, 2005  7:50PM",kdshapiro,"oac: i have no idea what your talking about. let me recap the things i have generally said across both boards:1. i find the lexus 350 appealing.2. with gas prices estimated to be going to $4/gallon, toyota has picked a lousy time introduce what is probably a gas sucking sports sedan. unless you don't drive as intended, this thing will suck gas. you cannot have blazing acceleration and blazing gas mileage simultaneously.3. there seems to ""concerns"" with the bias of the c&d toward bmw, seemingly having a ""lesser"" car take the #1 spot.4. there is no doubt the engine is bigger on the is, but that doesn't make it a better sports sedan.5. bmw is not *dead*.6. it's going to take a fair number of reviews to see where the is350 fits in the pecking order. when the g35, it was the ""king was dead"". not even close for bmw. it beat bmw in every metric. as more comparos were done different results began to emerge.7. the 5.1 to 60 is impressive no doubt. i wouldn't want to try that with my car though.8. the hp and gas sucking wars are not over, bmw is rumored to be working on a 3.5l twin turbo engine.so if i'm complaining, what are you doing?"
4105,"August 31, 2005  7:59PM",dfc3,>good point.... its a 2.5t.   having a designation of 2.5t and t5 on the same model s60 - makes it easy to make typos....   volvo really wants to confuse people!
4106,"August 31, 2005  8:16PM",qbrozen,"no doubt. and, seeing as how nobody caught it in the couple of pages of posts that followed, i think that proves your point. well, that and the fact that volvo falls under the radar of most sporty sedan buyers (unfortunately, imho)."
4107,"August 31, 2005  8:16PM",syswei,"$35k sports sedans  bmw 330i finishes 1st with 213 points, edging out the is350 with 212 points. 3rd place with 203 points, infiniti g35, then acura tl, audi a4, cadillac cts, volvo s60r and saab 9-2.  the is350 smoked the others in acceleration, 0-60 in 5.1, next best being the tl and g35 at 5.9 sec.  i found the details on cl.  forgive me if this info has already been posted here, i don't frequent this forum."
4108,"August 31, 2005  9:07PM",johnny420,"as for trannies, the dsg's got it all over bmw's notchy, balky, slow, binding 6 speeds.hey, blueguy, i'm a happy tsx owner who loves running through the gears of my six speed.  it's one of my favorite aspects of driving this car, that and the sharp handling.i'm also nurturing a serious e90 jones (i challenge anyone here to read all of yours and shipos posts on this and the 3 series board and not develop one  :p ) and see it as my next car. my question is about the bmw tranny.  are they really that bad?  it'd be hard to go from a great tranny like the tsx's to one that's not so great.thanks"
4109,"August 31, 2005  9:21PM",johnny420,"states that while they really like the car overall, it falls short of its intention to compete with the 3 series bimmers, mostly because of its rather disconnected feel from the road, and lack of steering feedback.they also mentioned that the engine , while powerful, is so quiet it's hard to hear except under hard acceleration.  they also state that they felt the car had lost some of the edge of the is300.  basically they are saying it's less of a drivers car than it needs to be to compete with the 3 series on those terms.this all comes on the heels of a rather solid review of the e90.  they had their nits to pick with it as well, but said its chassis makes up for a lot.  sounds like it's a very sharp-handling car.  can't wait to drive one.   personally, i think the is350 is a sharp-looking car, with a squat, muscular stance, but i can't understand why lexus wouldn't offer a mt in a car they expect to compete with a drivers car like the e90.just my $.02 worth.johnny"
4110,"August 31, 2005  9:27PM",blueguydotcom,i still have fantasies about owning honda's silky 6 speed!  the tsx tranny made me so happy.
4111,"August 31, 2005  9:35PM",lovemyclk,"ok, how about a lotus elise?  well over $30k and under 200hp.  my point was to drive home one of the many reasons people love to drive bmw's... balance - me included.  i drive a 2003 530sp and find the straight-6 one of the finest engines i've had the pleasure to drive - and i've owned/driven everything from the subie wrx sti to 911's.  ""hiccuping"" and ""stuttering"" are not qualities i've observed in my car and doubt if any other bmw owners with the 3.0l will concur unless they are using 87-octane fuel.  glad you are personally more impressed with your 1.8t and 2.0 audi/vw powerplants.your comments regarding ward's are interesting given the holy wars that have erupted around here based upon ""magazine comparo's"".  don't think i'd dismiss ward's as easily as you have - what is your opinion based upon... lousy engineering expertise?... marketing dollars in reviewer's pockets?...you can take anything in print with a grain of salt.  important thing is to ""see for yourself"", as each person's objectivity is distinct.  i enjoy reading opinions, but that does not shape my own until i have seat-of-the-pants evidence to form my own opinions based upon my personal value system."
4112,"August 31, 2005  9:49PM",jrock65,"in this review, the is350 got a 0-60 time of 6.0s."
4113,"August 31, 2005 10:06PM",potemkin,"no, they're not that bad.  the 5-speeds in my e36 318ti and e46 325i are 'notchy' between 1st and 2nd, but it doesn't interfere with shifting in the least.  i've been driving bmw manuals for 10 years now and feel they're better than most.  it's as good as most any in this category (confess: i didn't test the tl).  the 6-speed in the m-b c230 i tested last year was the best in this category.  by using the word 'slow' i think blueguy is comparing all manuals to a dsg.  a dsg is faster, can be smoother, wouldn't be 'balky' or 'notchy', but, personally, i'd take the worst manual in this category over the best dsg, but that's a personal preference (of course).out of category: a smattering of reviews i've read said the shifter in the miata is the smoothest, but i didn't feel compelled to verify it."
4114,"August 31, 2005 10:10PM",blueguydotcom,"elise is a fun car but not an everyday driver. ""hiccuping"" and ""stuttering"" are not qualities i've observed in my car and doubt if any other bmw owners with the 3.0l will concur unless they are using 87-octane fuel.to each his own.  i use 91 in my 330i performance package.  ever since they replaced my blown ignition coils (known issue bmw blames on the supplier instead of admitting fault), my engine's run like a trash compactor.  you can take anything in print with a grain of salt. important thing is to ""see for yourself"", as each person's objectivity is distinct. i enjoy reading opinions, but that does not shape my own until i have seat-of-the-pants evidence to form my own opinions based upon my personal value system.same here.  i don't trust cr, magazines, edmunds, ward's or anyone else's views, awards, comparos or statements.  i must experience the car for myself.  i still think audi's 2.0t is a better engineered engine than the 3.0 in my bmw."
4115,"August 31, 2005 10:12PM",blueguydotcom,"by using the word 'slow' i think blueguy is comparing all manuals to a dsg.nope.  a bmw tranny cannot keep up with a lightning fast shift - as in bam, clutch down, out of gear 2 into gear 3, gas, clutch out.  the tranny binds and or it simply won't go into third.  i can replicate this on my bro-in-law's 325i too.  the tranny simply can't keep up with the kind of speed shifts i'm used to getting from mazda/honda trannies.love the dsg but still like the tactile feel of a clutch. out of category: a smattering of reviews i've read said the shifter in the miata is the smoothest, but i didn't feel compelled to verify it.love miata manuals."
4116,"August 31, 2005 10:41PM",potemkin,"""the tranny simply can't keep up with the kind of speed shifts i'm used to getting from mazda/honda trannies.""hmmm... i go through all the gears as fast as my right arm and left leg will allow.  pretty sure i wasn't shifting the any of the others any quicker.  my procedure is:a) clutch pedal down, gas pedal up, and moving out of gear all at the same time.b) when my clutch foot hits bottom it comes right up and i'd better be in the next gear (or there'll be heck to pay!), as the left foot is coming up the right one is going down.the m-b felt better, but i doubt if i was shifting it any faster.as far as 'bulky' and 'notchy', that describes the 6-speed in the r32 to a tee.""love miata manuals.""noted.  i'll have to get off my derriere one of these days and try one."
4117,"August 31, 2005 10:44PM",pat,... things are getting personal and that's not what we are here for.  we need to keep our comments confined to the vehicles.  we are not here to talk about each other and certainly not here to make personal criticisms.thanks.
4118,"August 31, 2005 10:46PM",lovemyclk,"guess one reason the new bmw m5 has the smg is that a suitably slick 6-sp manual is not ready, although i hear one is coming.  will be interesting to see what bmw delivers to mate with the new v-10.  if it's good, it should trickle down to the 5 and 3-series.  maybe the new 550 6-sp is better... someone posted that they drove the 550 6-sp in germany and that it was fast.  wonder what shift-feel was like in this new car?i personally enjoy the 5-sp in the 3-series, but love the miata tranny.  honda s2000 is also sweet.  problem is that the miata and s2000 are designed for hobbit's and i'm a svelte 6'4"""
4119,"September  1, 2005 12:50AM",150mphclub,"did you notice the asterisk regarding bmw's brake test.  the freaking brakes failed, and the car spun out, so they used figures from a previous years test.  give the bmw a zero for its brakes, like it deserved, and it doesn't even come in second.  no wonder mercedes didn't supply a c350 for the comparo.  they knew it was fixed."
4120,"September  1, 2005  1:01AM",kdshapiro,"the general consensus is that the 330i set a new standard. while some may not like the car in general, it has garnered high praise. while i think bmw probably should have made sure it supplied a car without defects, this is not the first time a car, german or japanese has failed in a comparo, and it won't be the last. given what the car manufacturers know about how these tests are conducted, they probably circulate a beater, although at times the mags comment how they get a brand new car.so in order to have a comparo c/d did a reasonable thing. these comparos are to be taken with a grain of salt anyway. althouth they are good to use as a data point in a discussion such as this."
4121,"September  1, 2005  2:54AM",pg48477,"i have no problems with my e46 5mt either. i had a chance to drive both tl and tsx 6mt, honda manuals do feel much softer and easier to shift."
4122,"September  1, 2005  2:59AM",pg48477,"you know, i did experiance the same thing in my car from 2nd to 3rd. i thought i did not push the clutch all the way down, maybe it is trany. i was not be able to replicate this though."
4123,"September  1, 2005  3:31AM",oac,"so in order to have a comparo c/d did a reasonable thing. these comparos are to be taken with a grain of salt anyway. althouth they are good to use as a data point in a discussion such as this.with a grain of salt indeed ! here are the actual scores for the 330i in the ""vehicle"" category: 8+7+3+4+3+7+9+7+9+0+17= 74. but c&d gave it 75, to yield the 1pt margin of victory for the bimmer. fuzzy math indeed !!! meaning: overall the is350 and 330i had the exact same final score = 212 pts. a tie for 1st. overall, i'd say the test was rigged, cos a broken down car should score zero, and using previous yr's number shows how much they wanted the bimmer to win.... so much for objectivity !for those happy that i have left, dream on... taking nothing away from the 3-er, it simply is not the ultimate driving machine. that is all hype !  for those who won't give the is350 a test, you will be missing a great car. i'll surely wave bye to you as you watch my tail disappear in traffic in my is350."
4124,"September  1, 2005 11:37AM",kdshapiro,"""for those happy that i have left, dream on... taking nothing away from the 3-er, it simply is not the ultimate driving machine. that is all hype !""it may be hype, and it may be rigged. but as others have noted before, horsepower is not the end-all and be-all. that's the hype, you allude to. just ask infiniti. i'm sure bmw execs broke open the champagne when they read this review. lexus gave the is350 it's best shot, but it wasn't good enough.if your goal is stop light racing and triple digits on the speedometer i'll wave as you pass."
4125,"September  1, 2005  1:45PM",150mphclub,"in order to have a reasonable comparo, i gave the kid who couldn't read a b so he could graduate.  he just put the wrong part on your car."
4126,"September  1, 2005  1:51PM",kdshapiro,and your point is what? magazines are different or the same as college educations?
4127,"September  1, 2005  3:19PM",johnny420,thanks for the input on bmw trannies.  i guess from now on my point of reference for transmissions will always be the tsx's 6mt  :p now i just have to drive the e90.  i'm very curious to compare its driving dynamics with the tsx.  i'll drive both the 325i and the 330i.johnny
4128,"September  1, 2005  3:54PM",blueguydotcom,"while i dig the tsx, it's the tranny, reliability and value i like.  the e90 is far, imho, beyond the last gen 3 (e46) for handling that all the competition is in major catch-up mode now.  sublime is the only way to describe the way the new car feels with a sport package and a manual."
4129,"September  1, 2005  4:36PM",potemkin,"""for those who won't give the is350 a test, you will be missing a great car.""as far as i'm concerned, it can't qualify as a great car unless there's a working clutch pedal next to the brake pedal.  an is250 with a 6-speed might, just might, qualify in my book.if it ain't got a stick... you're just a passenger no matter where you're sitting.""i'll surely wave bye to you as you watch my tail disappear in traffic in my is350.""and i'll be sure to wave back as i pass the gas station."
4130,"September  1, 2005  4:53PM",johnny420,"yeah, i find this intriguing, 'cause the tsx is the best handling car i've owned.  i can rail corners in that car, even with the stock all-season tires.  nice, quick steering rack.  handles mid-corner bumps well.  it does push pretty hard at the limit.the idea that a car, like the e90, can be that much better gets me pretty hyped to try it.  i've been a big fan of bmw for a long time, but i've never driven one.  or in one.like i said, i've been nursing a bimmer jones somethin' fierce!   :shades: johnny"
4131,"September  1, 2005  4:55PM",johnny420,"as far as i'm concerned, it can't qualify as a great car unless there's a working clutch pedal next to the brake pedal. an is250 with a 6-speed might, just might, qualify in my book. if it ain't got a stick... you're just a passenger no matter where you're sitting.agreed.  i'm not sure the is350 is a direct competitor to the 3 series without the manual.johnny"
4132,"September  1, 2005  5:28PM",blueguydotcom,"i was that way for a long time.  once i got into the seat of a 330i with a manual, i finally got it.  i had to buy one after that."
4133,"September  1, 2005  6:03PM",laurasdada,"""if it ain't got a stick... you're just a passenger no matter where you're sitting.""thank goodness.  now i don't really have to pay attention to the road when i'm ""driving.""  i can concentrate more on my crossword, coffe, email etc.  'cuz i'm not really a driver!  phew!or any of the race series drivers that use the paddle shifters, do they know they're just along for the ride?"
4134,"September  1, 2005  6:13PM",kdshapiro,"those cars have dsgs, not auto's. (although i'm sure you already knew that) there no power sapping torque converter. to me the dsg/smg/ssg or what have you is the best compromise between auto and manual."
4135,"September  1, 2005  6:16PM",blueguydotcom,"race series drivers using paddle shifters are controlling gearing with clutches.people driving slushbox automatics are not doing anything remotely similar.  there's a big, big difference between a sequential manual or direct shift gearbox and a torque converter equipped video-gamey tiptronic/sportmatic/steptronic.  i've been driving an automatic car for a week now.  i'm bored to death.  there's barely any engine control - even with dorky shift buttons or paddles.  my interest in my drive time has gone from paying total attention to passively sitting in long lines even when the lane beside me is moving.  why bother pulling out? i'll have to endure the excrutiatingly slow shifts and harsh downshifting one gets from automatics.  honestly, my drive with an automatic has turned me into another listless worker bee either heading to the hive or away from it.  the only time this week that i felt in control and alive - i had my bro-in-law's 325i manual for about 2 hours.  heaven."
4136,"September  1, 2005  8:52PM",oac,"geez... i didn't realise that 60%+ of all bmw *drivers* with slushboxes aren't really driving their wonderful machines, eh ? even owners of 745/750/760, the m5 ultra-super-duper performance machine, and tons of amgs out there with slush boxes must be drinking coffee and putting on make-ups while in these cars... by your logic these people are simply poseurs and not drivers... see how ridiculous that is ? i drove plenty of cars with sticks in my lifetime, but i am not enamored by it. its simply a much more involved way of driving, that's about it. but if you live in your car, maybe its important. here in socal with the constant stop-and-go traffic, having an auto tranny is convenient. you can look down your nose at those with slush boxes while your small band of stick-loving drivers continues to dwindle by the second.... before long their would not be a single true manual to be found in any car. then what'll you all do ?? ride a bike to work ? hehehehehe"
4137,"September  1, 2005 10:07PM",designman,"actually, a less-than-skilled driver with an automatic will usually blow the doors off a less-than-skilled driver with stick. not only do you have to coordinate rapid shifts but you have to know the torque and horsepower peaks of the engine to nail the optimal shift points. given two comparable cars, i would bet that more often than not, the guy with the automatic will beat the guy with the stick and i&#146;ve seen it happen quite often."
4138,"September  1, 2005 10:59PM",jrock65,"well, the is350 has set the new standard in this class in terms of acceleration.  i don't think there is any doubt about that.how about other aspects of what makes a car?handling: definitely notgas efficiency: definitely notride: noroom: definitely notfeatures: depends.  a fully loaded one is tops in this class in features, imo.  a base is350 has less features than a base g35.interior quality: not yet known, but i bet it's up there with the a4 in this department.price: gonna be up there with a 3 series."
4139,"September  1, 2005 11:49PM",blueguydotcom,"here in socal with the constant stop-and-go traffic, having an auto tranny is convenient.to me it's boring. and i live in so cal. you can look down your nose at those with slush boxes while your small band of stick-loving drivers continues to dwindle by the second.... before long their would not be a single true manual to be found in any car. then what'll you all do ?? ride a bike to work ? heheheheheget a dsg and still be involed in the driving of the car in some fashion without a torque converter robbing power or a cpu overriding my gear changes."
4140,"September  2, 2005 12:01AM",dfc3,"and transmissions - along with the ""intelligence"" that guides the automatics - are getting better each day.   the new c280/c350 that mercedes is putting out (and maybe the slk equivalents) have a 7-speed automatic that has been reviewed as smooth enough to both adjust to the individual driver's habit, and make it tough to figure out what gear/speed you're in at any given time.   haven't tried the car, but i want to."
4141,"September  2, 2005 11:27AM",potemkin,"""...i'm not really a driver!""so true.""or any of the race series drivers that use the paddle shifters, do they know they're just along for the ride?""race car drivers are in it to win.  period.  they'll sacrifice the pleasure of driving to be first across the line.  if sitting on thumbtacks will make them go a little faster, they'll do it -- i won't."
4142,"September  2, 2005 12:00PM",potemkin,"""geez... i didn't realise that 60%+ of all bmw *drivers* with slushboxes aren't really driving their wonderful machines, eh ?""as far as i'm concerned, that is correct.""by your logic these people are simply poseurs and not drivers... see how ridiculous that is ?""never said (or implied) that they're 'poseurs'.  i said they're passengers.  they're wonderful people who have made the choice that they want to get from point a to point b in as much comfort and convenience (and/or as fast) as their budget will allow.  that's their choice.  i never denigrated anyone for choosing that route.  the word 'poseur' was introduced to this thread by you, not me.  i have nothing against passengers (i've been known to be one myself on occasion).actually, there are a few g owners posting here who have accused all 3 owners of being 'poseurs' regardless of what transmission they choose.""before long their would not be a single true manual to be found in any car.the automatic has been around for over fifty years and yet, the manual lives on.""you can look down your nose at those with slush boxes while your small band of stick-loving drivers continues to dwindle by the second.... then what'll you all do ?? ride a bike to work ? hehehehehe""you don't have to worry about me.  if all manufacturers decide they'll be more profitable selling only automatics your local transmission shop will start advertising auto-to-manual conversion jobs, and i'll be one their first customers.  besides, you're assuming the situation in the us is echoed all over the planet.  talk to a european.  ask him/her if the manual transmission is 'dying'."
4143,"September  2, 2005 12:06PM",potemkin,"""not only do you have to coordinate rapid shifts but you have to know the torque and horsepower peaks of the engine to nail the optimal shift points.""true, but with most dohc 4-valves/cyl. engines the ""optimal shift point"" is generally easy to figure -- it's the point where the rev limiter kicks in."
4144,"September  2, 2005  1:54PM",laurasdada,"i can't believe what happened yesterday!  since i now know that i'm not a driver (just a passenger) i decided to read the wall st. journal on the way to work, rather than pay attention to the road, steer, brake, accelerate or play with my tls autostick.  well, after getting the car going in the right direction (weird, i was in the driver's seat and it seemed if i didn't use the steering wheel, accelerator and gear selector, the car wouldn't move!) i whipped out the wsj and began reading.  as my tl approached the 90 degree left turn on my street, the tl didn't turn!!!  it went straight into my neighbor's yard!  as if there was no driver!  funny, though.  every other morning, when i'm ""not driving"" the tl responds to my decisions and inputs using all the controls provided to ""drive"" the car.  i'm so confused, could it be that manual or automatic or semi-automatic or some variation, we really are all drivers?   :confuse: actually, i do understand what you ""live manual or die"" guys are talking about.  i'm just having some internet fun...  well, i think it's fun...     for the first 15 years of my driving life, i was a die-hard 5 speed manual guy (saab 99, vw scirocco, mitsubishi mirage turbo, acura integra).  and then came the fateful day i was promoted into sales and inherited the sales manger's olds (at 11,000 miles the gas tank ruptured a seam on the top of the tank!) and for the next 5 years, boring but servicable domestic, automatic  sedans.  i did however, teach the evil wife to drive a stick and bought her a nissan sentra se - r (fun, fun, fun) followed by a saab 900s (fun, very practical.  my attempt to avoid an suv or minivan) as the family began to grow.  these were mine to play with on the weekend.   i ""retired"" (downsized    ) from the sales game and bought my company dodge intrepid (nice car but very loud and not honda build quality.  but reliable and good looking, good in snow).  i believed i would return to the land of the ""driver"" soon.once i began my second career, it was time for a new car.  as i was now a commuter, evil wife suggested i drive the saab for a month of commuting to ensure i wanted a stick.  i was sure the commute wouldn't sway me away, i was wrong.  it was just no fun shifting between  1-2-3 every 17 seconds, rarely getting above 40mph.  after a week, i returned the saab, bought a chrysler 300m ( i can't believe i bought a first model year, domestic chrysler!  i broke every rule there!) and had a plan.  the wife's next car would be a 5 speed (saab 9-5 or maybe a4 avant, possibly a bmw 3 wagon?  i was looking forward to shopping for her) and i would continue my tradition of enjoying row your own boat driving on the weekend.  ah, but as is often the folly that is my grand planning, the wife said she was done with manuals, she commutes too and driving to her is just a necessary evil.  hence, the saab turned into (what else?) a lexus rx 300 as our family grew again.  she's very happy, therefore i'm very happy.will there be a manual tranny again in my future?  who knows.  until then, i will continue to drive whatever i choose, understanding those that rhapsodize about their fabulous fifth to third slingshot passes on i95 or deftly selecting just the right gear for a sweeper on their favorite hometown back roads.  but i won't label people..."
4145,"September  2, 2005  2:23PM",kdshapiro,"very funny. i to drove a manual for many years. i don't care what people label me as, i don't want to row my own gears anymore. a dsg type vehicle would be fine, it's the off the clutch, on the clutch, off the clutch, on the clutch for miles and miles in horrendous traffic that changed my mind.so today i'm a passenger in my own cars, which by the way, is fine with me."
4146,"September  2, 2005  4:40PM",blueguydotcom,"oi was sure the commute wouldn't sway me away, i was wrong. it was just no fun shifting between 1-2-3 every 17 seconds, rarely getting above 40mphwhy are you shifting that much?  keep the car in second.  that's good for 0-62.  understanding those that rhapsodize about their fabulous fifth to third slingshot passes on i95 or deftly selecting just the right gear for a sweeper on their favorite hometown back roads. but i won't label people... that'd be 6th to 3rd. :p"
4147,"September  2, 2005  4:48PM",oac,"i don't care what people label me as, i don't want to row my own gears anymoreoh ! a bimmer-ophile admitting a necessity for slush box... blasphemous, kd. out of here, and in your corner and don't come out ever again....laurasdad: excellent post."
4148,"September  2, 2005  6:45PM",gordonwd,"to me the dsg/smg/ssg or what have you is the best compromise between auto and manual.to me, it's actually the worst of both worlds: it's really not anything like operating a manual trans -- coordinating the clutch while rowing away on the lever -- but it's also often not very good as an automatic, sometimes shifting too abruptly and doing other strange things (at least early smg).now i would be interested in trying out audi's dsg trans. i've seen the cutaways and decription of how it works, and it looks like a very efficient replacement for an automatic. but i still don't think it's a very good compromise with a true manual trans."
