,date,userid,message
4518,"November 18, 2005  3:18AM",kdshapiro,"""AWD that necessary""That's a question that will get you a lot of varied responses for sure. You don't need AWD, just like you don't really need snow tires. People like to point out the number of AWD/4WD in ditches when it starts snowing, and people also like to point out it doesn't help you stop.That may be true, but it's stopping is not the issue when you are stuck in deep drifts and I've seen RWD, RWD with snows and FWD stuck over the last several years, as well as the same self said vehicles wrapped around telephone poles and run into ditches.This is my pecking order of best to least-best.- 4WD with low range, with or without snows- AWD with or without snows- FWD snows- RWD snows- FWD- RWDGood luck with your decision."
4519,"November 18, 2005 11:39AM",mnrep2,"The only other point to consider is the hassle of changing snow tires on the TL Vs. leaving the all-season tires on the G35x.  You still have very good traction with the all-season rubber and AWD.  I have driven AWD after an 8"" snow fall to get home and have found that AWD is extremely useful in that situation.  All cars in my household are now AWD.  As mentioned earlier, AWD will not help you stop any quicker than FWD."
4520,"November 18, 2005  1:37PM",aaargh,"I had the exact same decision to make 18 months ago.  I went with the TL because it has the best mix of performance and luxury.  The G35x is a bit too small for me and its interior/features are well below the TLs.  The TL performs well enough for me.As for the TL quality, you hear more on this board about it because people with problems let everybody know about it.  I (and I believe the majority) do not have 'bad' problems.  That being said, I do notice a slight vibration on by '04 automatic transmission at around 50-55 MPH when 5th gear kicks in.  This is a legitimate problem.  My  dashboard has not faded.  The leather has stretched a little, but it does not look bad.Lastly, if you get the non-navi TL (comes with the horrendous Bridgestone El-42s), you WILL want to get snow tires.  I did and it makes a big difference.  Price that (and the costs of changing them twice a year) into your equation.Jeff - A Happy TL Owner.  :shades:"
4521,"November 18, 2005  4:35PM",dave330i,"""The only other point to consider is the hassle of changing snow tires on the TL Vs. leaving the all-season tires on the G35x.""The other point to consider is the hassle of carrying around few hundred pounds of ballast in the form of AWD system, weaker suspension system, and worse milage."
4522,"November 18, 2005  7:23PM",laurasdada,"Hi, Al:  Boston area resident here, TL owner.  I second what most of the posts after yours have pointed out.  I chose the TL over the G35x also, because in favor of the TL:Superior interior/exterior style and interior materials.Smoother/quieter ride.Not having the added complexity/weight of AWD to carry around 365 days/yr.Better mpg.And, I suppose, a few $$$ less expensive, although that was not a major factor as I was shopping a broad price range.  But a factor...After almost 11 months, no vibrations.  One rattle, but only when the sunroof is in the ""vent"" position (which the dealer said they fixed at A1 service; they did not).  Leather looks fine, not brand new, but fine.  Dash does seem to have a bit of the discoloration issue, but cleaning it helps.The tires?  Now that's my biggest complaint.  They are terrible in the snow.  And I believe they flat spot.  I survived last winter, but it was a challenge.  I've always driven FWD into Maine, New Hampster & Vermont to ski and in 25 years I probably would have apprecitated AWD a few times, very few times.  For me, AWD is a nicety, not a necessity.  TL with the Bridgestone's is the first FWD I don't feel totally snow-confident in.  And it's not the car, it's the tires.So, overall, diggin' the TL!  Either is a fine choice.  TL is more luxury/sport, G is sport/luxury.  TL will probably be less expensive to operate overall, imho.  Good luck, keep us posted."
4523,"November 18, 2005  9:39PM",kki000,"I made the same decision about a month ago, went with the G.To me the g35x had enuff luxury but won me over with how it  drove. I dont think anyone will question that the tl has the much better interior, but i felt the g was good enuff and underneath it all, was the better car.No offense but the tl is a super accord, both good and bad. It just felt too close to the camry type cars i was trying 2 get out of. Dont get me wrong, if the tl had awd i would have snatched it up in a second, but the g just felt better on the road. I test drove each one over 4 times so i had a good feel for each car, and there are times when i sometimes think i should have gone with the tl, esp when im stuck in traffic and the nicer interior with more gadgets would have been nice. But as soon as i start moving in the g, i know i made the right choice. BTW for me the tl was more expensive to lease, even though it stickers much less than a fully loaded g35x. MF and residuals are padded by Nissan, much more than Acura. The last thing i was gonna do was give up awd and pay more for the car."
4524,"November 19, 2005  1:20PM",mnrep2,"The other point to consider is the hassle of carrying around few hundred pounds of ballast in the form of AWD system, weaker suspension systemWeaker suspension as compared to what? :surprise:   I don't know what that means.  The G35x sits a little higher than the standard rwd G35, but that is so you can go better in deep snow, when your 330i or a TL, are spinning their wheels because their suspension is too low"
4525,"November 19, 2005  2:54PM",mnrep2,"We were not talking about the 330xi,  I was responding to the comment from Dave330i, that the G35x had a weaker suspension.  I was asking him, compared to what is it weaker?"
4526,"November 19, 2005  4:00PM",dave330i,"""Weaker suspension as compared to what?""G35x has a weaker suspension compaired to G35.AWD is marketing at its best (or worst), since most of the people getting it don't need it. ""The G35x sits a little higher than the standard rwd G35, but that is so you can go better in deep snow, when your 330i or a TL, are spinning their wheels because their suspension is too low""Tell me, how often are you expecting deep snow each year? Maybe 1, 5, 10, or 15 days? For those once in a blue moon days, you're willing to sacrifice performace the rest of the year?"
4527,"November 19, 2005  4:35PM",sdiver68,"It has gotten to the point where I firmly believe anyone disparaging AWD has not owned a performance rear-wheel biased AWD system.  Porsche, the world's most prestigious sports car maker offers AWD on their 911...and set the world on fire with the AWD 959 in '86.  The Skyline GT-R is legendary...The G35X's system is derived from that experience.And in case you wonder from what experience I speak, I have a Top 10 Road Racing plate hanging on my wall, and dislike unnescessary weight as much as the next racer.  On a road car in most climates in the US, AWD is a great feature despite the extra weight and has numerous advantages other than just deep snow."
4528,"November 19, 2005  4:41PM",mnrep2,"dave330i awd is actually very useful for driving in snow and ice.  You don't experience that in sunny CA much, but in the Northeast or the midwest awd is not a marketing gimmick.  AWD is not just useful in high snow, but hilly icy driveways, left turns across busy streets, you get the idea.  AWD offers a substantial traction advantage.  For street driving I don't think there is a large advantage from the rwd g35 to the X.  Especially for 90% of the drivers out there.  If your talking Auto Cross or track performance, then there are advantages to a smaller lighter rwd package.  Calling the standard g35x suspension  softer than the ""sport"" G35 suspension is a reasonable comparison.  However, I was responding to Al57 who is comparing the FWD TL Vs. the g35 and asking for help with his decsion.  In snowy regions, my opinion is that the AWD g35x offers handling advantages over the FWD TL.  The x is primarily rwd, and does not suffer from torque steer like the TL.  In the end buy what you like not what someone on the internet thinks you should buy"
4529,"November 19, 2005  6:49PM",dave330i,"""It has gotten to the point where I firmly believe anyone disparaging AWD has not owned a performance rear-wheel biased AWD system.""I wasn't trying to disparage AWD system. I disagree with people who automatically assume they need AWD because it snows on occasion.""Porsche, the world's most prestigious sports car maker offers AWD on their 911...and set the world on fire with the AWD 959 in '86.""And yet they only offer GT2 & GT3 in RWD only.   ""On a road car in most climates in the US, AWD is a great feature despite the extra weight and has numerous advantages other than just deep snow.""I believe right tire is a better choice than AWD vs. RWD vs. FWD for most drivers. If you can get better performance with AWD, great. I prefer RWD, and I'll stick with it."
4530,"November 19, 2005  7:24PM",dave330i,"""dave330i awd is actually very useful for driving in snow and ice. You don't experience that in sunny CA much, but in the Northeast or the midwest awd is not a marketing gimmick.""I lived in Northeast until 2000 without AWD just fine.""AWD is not just useful in high snow, but hilly icy driveways, left turns across busy streets, you get the idea. AWD offers a substantial traction advantage.""Again, how often will you expericen bad weather? Even if it's 60 days, that's still 300+ days where RWD will be better than AWD.""For street driving I don't think there is a large advantage from the rwd g35 to the X. Especially for 90% of the drivers out there.""If you're interested in a performance sedan, you should be able to feel the difference between RWD & AWD.""However, I was responding to Al57 who is comparing the FWD TL Vs. the g35 and asking for help with his decsion. In snowy regions, my opinion is that the AWD g35x offers handling advantages over the FWD TL.""I guess I should have been more clear. I was trying to get Al57 to consider G35 as an alternative to G35x or TL.""In the end buy what you like not what someone on the internet thinks you should buy.""Very true."
4531,"November 19, 2005  9:25PM",mnrep2,"I guess I should have been more clear. I was trying to get Al57 to consider G35 as an alternative to G35x or TL. Al57 WAS comparing the rwd g35 to the fwd TL in his post.  I was suggesting he consider the x.  Sometimes, I think we all rush to type an answer with our not so humble opinions, before really reading what the question was.  A very good way to compare fwd tl to the g35x is to drive both, especially on snow covered roads this can help you make an educated decision     End of my not so humble opinion"
4532,"November 20, 2005 12:15AM",kdshapiro,"""Maybe 1, 5, 10, or 15 days? ""To that way of thinking it's like saying, it's hot only 2 months of the year, why do I need air-conditioning?The answer is - if I need it once, it already paid for itself. ""I lived in Northeast until 2000 without AWD just fine.""I also lived in Sunny CA for a brief stint and admitedly AWD doesn't have much of an advantage there. But in the Northeast in the last 10 years I lost track of the number of times I limped along and was concerned about getting stuck in very deep snow. With AWD getting stuck is no longer a concern unless one does something very, very stupid."
4533,"November 20, 2005 12:45AM",shipo,"""With AWD getting stuck is no longer a concern unless one does something very, very stupid.""The same could also be said for any decent car with a good set of winter tires.  Many choose to change the odds by opting for an All-Season equiped car with AWD (some things get better, some get worse), while others are willing to spend enough to changed the odds even more by opting for AWD and winter tires.Which is best?  It depends upon where you live, how you drive and the conditions that you are willing to drive in.Consider this; three winters ago my California born and raised wife had never driven in snow in a RWD car in her life (although she did have a little FWD experience).  That winter I broke my right leg which prohibited me from driving a car with a manual transmission, and as such the situation required us to swap cars (I just positioned my casted right leg over in the passengers footwell of her car and drove left footed).  Wouldn't you know it, that winter here in southern New Hampshire Mother Nature threw 114"" of snow at us forcing her to drive my winter tire shod 530i back and forth to work (round trip nearly 70 miles).  Through it all she never got stuck, never was unable to make it to work or home, in fact, she never had a single problem, so much so that she threatened to break my other leg when I got out of my cast so that she could keep driving the 5er, snow or no snow.With that in mind, I continually have to ask ""Why???"" when folks insist that they NEED an AWD equipped car ""because they live in the north east.""  Sorry, not buying.Best Regards,Shipo"
4534,"November 20, 2005  1:14AM",laurasdada,"""...so much so that she threatened to break my other leg when I got out of my cast so that she could keep driving the 5er, snow or no snow.""LOL.  Does she have any other reasons to want to keep you hobbling?     ""With that in mind, I continually have to ask ""Why???"" when folks insist that they NEED an AWD equipped car ""because they live in the north east"" Sorry, not buying.""Agreed, as a life-long New Englander/skier.  FWD/all-season tires and a modicum of intelligence/skill/experience when driving in snow (not that I reserve my intelligence for the snow.  Or so I believe?) has kept me going and arriving safe and sound lo these many years.  A Flatlander in the Green/White mountains of beautiful Maine, New Hampster and Vermont.AWD is a nicety, not a necessity.  But it will never cease to amaze me the number of drivers that believe AWD overrules the laws of physics, e.g. Subaru Outback wagon + snow + excessive speed (after having tailgated me and illegally passed) + sharp left-handed curve, Rte. 103 into Ludlow, Vt. = Subaru firmly planted in a snow bank on the Town Green!  I did stop to see if all were OK.  Besides the Subie, they were...  And I continued to my destination in my FWD Acura without incident."
4535,"November 20, 2005  2:14AM",starman98,I test drive 7 cars recently I am looking at here is how I would rate them:1. Acura TL2. Lexus IS 3503. Infiniti G354. BMW 325i5. Cadillac CTS6. Mercedes C Class7. Lincoln Zephyr
4536,"November 20, 2005  2:25PM",bplayer,"Neat. Care to expand on your rating mehod, or pros and cons."
4537,"November 20, 2005  3:01PM",kdshapiro,"""The same could also be said for any decent car with a good set of winter tires.""We just disagree on this point. With RWD with snows or without snows you slip, the DSC or whatever kicks in and engine power gets cut if needed. If you don't have DSC, tailspin.With AWD/4WD depending on the system of course, traction gets transferred to the front wheels. It's simply more secure.Besides being more secure IMO -of course, I don't want to swap rims and tires."
4538,"November 20, 2005  3:21PM",shipo,"Absolutely agree.  No car, regardless of how capable, is a substitute for the matter between the ears.  Thinking back on an old IT Help Desk industry acronym ""PEBKAC"" (Problem Exists Between Keyboard And Chair), I might humbly suggest that we might want to coin a new acronym for drivers that stuff AWD and 4WD equipped cars into snowbanks (or worse).  Hmmm, how about ""PEBSAPOS"" (Problem Exists Between Seat And Pedals Or Steering-wheel).Best Regards,Shipo"
4539,"November 20, 2005  3:30PM",shipo,"""We just disagree on this point. With RWD with snows or without snows you slip, the DSC or whatever kicks in and engine power gets cut if needed. If you don't have DSC, tailspin.""Well, that seems to be a fairly common belief around here, however, I drove any number of RWD equipped cars through LOTS of snow in the days before ABS, DSC, TCS or any of the alphabet soup electronic nannies were applied to the generally affordable automobile industry, and I never ""tailspinned"".  Errr, unintentionally that is.  ;-)True, if you simply mash the throttle without regard to the conditions around you then ""tailspin"" is the least of your worries.  The fact is that there are many millions of drivers who've driven non-nannied RWD cars billions of miles in wintry conditions without even a single tailspin.Best Regards,Shipo"
4540,"November 20, 2005  3:33PM",shipo,"Thinking about my last post a little more, the only car that I've ever had an unintentional spin in was in my 1979 VW Scirocco.  Of course that was on dry pavement and I was pushing a little hard.   :blush: Best Regards,Shipo"
4541,"November 20, 2005  4:38PM",brightness04,"70miles commute on highways don't count for squat because both NH and MA are very diligent about ploughing highways, and the ramps are always very well designed. I drove 200+ miles from Boston to NYC more than a decade ago in an old BMW 5 series (no DSC or LSD) with bald all-season tires in a snow storm . . . when I stopped for a bathroom break and a sandwich lunch, the headlights were buried by the snow on the bumper when I came out. I should not have done that except for youthful inexperience/bravado and the snow storm was sudden . . . still I made it without incident or even much wheel slippage at all simply because the road was very well salted even as the snow coming down rapidly.  Half a decade later, when I had to drive in the boonie back country, it was an entirely different matter. The back roads of the hilly parts of New England most certainly need AWD because the local authorities don't plough for days at a time!   AWD is a nicety, not a necessity.   AWD is certainly more necessary than either luxury or performance, or the sedan part for that matter. Can we just move on from this religiosity against AWD??"
4542,"November 20, 2005  4:41PM",sdiver68,"Interesting dichotomy you present, Dave 330i...You advocate winter tires...despite the fact they will need to be on the car from Dec-March even in the Mid-West...and have horrible performance in the dry.  So basically, you advocate turning you performance sedan into an econobox for 4-5 months out of the year instead of AWD?Then you say ""If you're interested in a performance sedan, you should be able to feel the difference between RWD & AWD""I'm sorry, but this just does not hold up in my experience.  Ever go to a PCA or BMW track event?  Ever notice how 80% of the cars out there are (dangerous) rolling obstacles?  Ever go to an autocross and find 1/2 the drivers turning in times slower than what I could achieve on my pit scooter?  These are people who are not only interested in performance, but trying to do something to improve theirs, and they make up, what, maybe 3% of drivers of performance cars?  And THESE are the people who are going to notice a couple of hundred pounds on the road at a safe 80% of their ability?"
4543,"November 20, 2005  4:45PM",brightness04,"And yet they only offer GT2 & GT3 in RWD only In case you did not know, GT2 and GT3 are offered in RWD only because the respective race cars are RWD.  Why are the race cars RWD?  Because AWD has been banned from these races due to the ""unfair advantage""!  In other words, when AWD were allowed, the RWD entrants had no realistic hope of winning the races!  When driving in the snow by myself, I want every ""unfair advantage"" there is."
4544,"November 20, 2005  4:52PM",brightness04,"The fact is that there are many millions of drivers who've driven non-nannied RWD cars billions of miles in wintry conditions without even a single tailspin. Another fact is that hundreds of thousands of old RWD cars have gone off the road or flipped over in snow conditions.  The success of FWD cars in snow racing in the 50's and 60's, and the success and ultimately the banning of AWD cars due to their ""unfair advantage"" from car races should have made it plenty clear that RWD platform is not ideal when surface traction is limited.  As much as I love RWD cars, I find it perplexing why some other RWD afficienadoes find it necessary to argue against simple physics."
4545,"November 20, 2005  4:57PM",shipo,"""70miles commute on highways don't count for squat because both NH and MA are very diligent about ploughing highways""You're pretty funny.  The fact is that not even the best snow removal team in the world can keep up with 18"" of snow in 6 hours (some hours were as much as 6"").  That and the fact that we live a fair distance from any major roads meaning that any commute for us requires a fairly long run on a two lane road that winds its way through hill and dale.  Even when the Interstate finally does get cleared it's usually several hours before the plows get to our neighborhood.Best Regards,Shipo"
4546,"November 20, 2005  5:05PM",shipo,"""Another fact is that hundreds of thousands of old RWD cars have gone off the road or flipped over in snow conditions. ""I find myself wondering if FWD and AWD cars have fared any better.  The fact is that if you put a nut behind the wheel, regardless of the car, the odds are good that said nut is going to find a snow bank sooner or later.""I find it perplexing why some other RWD afficienadoes find it necessary to argue against simple physics.""So who's arguing against simple physics?  Not me.  The fact is that I've driven nearly a million miles over the years in all sorts of 2WD cars.  Through it all, the most capable car that I've ever driven in the snow was my 530i when shod with winter tires.  True, some other cars may have been able to do something a little better, but for the overall ""go, turn, stop"" envelope that encompasses the winter driving regimen, give me a RWD car with a 50-50 weight balance and winter tires.Best Regards,Shipo"
4547,"November 20, 2005  5:55PM",brightness04,"Distance is nowhere nearly as important as slopes.  Just because you can get by without AWD, don't expect everyone else can as well.  I lived in MA for over a decade with RWD and All-season tires, sometimes very bald, did that make it right for me to proclaim that snow tires are not necessary?  Then a move to the hills demonstrated AWD and snow tires are both necessities for a lot of people in New England."
4548,"November 20, 2005  6:04PM",brightness04,"find myself wondering if FWD and AWD cars have fared any better. The fact is that if you put a nut behind the wheel, regardless of the car, the odds are good that said nut is going to find a snow bank sooner or later. You don't have to wonder about it at all.  Given the same degree of nuttiness, RWD goes off the road first, followed by FWD, followed by AWD, followed by half-tracks.  You only need to find a point at which you are comfortable somewhere in that spectrum.  If your choice is RWD, that's fine, for you.  Just don't go around telling people your RWD car is the best traction device in the world. So who's arguing against simple physics? Not me. Yes you are, every time you argue that RWD is every bit as good as AWD for traction; either that, or you are making non-points. The fact is that I've driven nearly a million miles over the years in all sorts of 2WD cars. So what?  I can give you one simple stretch of quater mile that your RWD 530i can not passibly make it.  In fact, RWD, snow tires or no snow tires, is banned from numerous mountain passes across the country.  You can drive on flat land in dry ground all you want . . . still does not prove that your RWD is every bit as good as AWD when it gets slippery. Through it all, the most capable car that I've ever driven in the snow was my 530i when shod with winter tires. Capable as defined by what?  You are obviously trying to change the topic.  If it is the most capable in the snow that you have ever had, then you have not had any real snow cars.   True, some other cars may have been able to do something a little better, but for the overall ""go, turn, stop"" envelope that encompasses the winter driving regimen, give me a RWD car with a 50-50 weight balance and winter tires. A 530xi with regular all season tires can probably clean the clock with your 530i in 90% of winter driving conditions where neither AWD nor snow tire is strictly necessary yet your car is stuck with snow tires; for the remaining 10% or 1% going up slippery hills, the difference is so great as to be laughable."
4549,"November 20, 2005  6:13PM",brightness04,"Oh by the way, fresh snow is usually not a problem, even if 18"" in 6hrs.  Like I said, I drove down from Boston to NYC in a RWD without no DSC or LSD in a snow storm, and on nearly-bald all season tires, while the snow was coming down so fast that a quick lunch break was enough to put enough snow on the bumper to cover up the headlights.  The drive was actually pretty simple: just follow the tracks made the by cars in front me.  Flat highway, busy traffic actually makes snow driving a piece of cake, even on my bald all season tires.It's the overnight packed down re-frozen stuff on back country hilly roads that is dangerous."
4550,"November 20, 2005  6:33PM",designman,"In my opinion driver skill and common sense are the most important aspects of negotiating the winter stuff. A good driver who also plans his time on road will certainly get by splendidly with RWD. That said, there is no comparison between AWD and the rest. None. Is it necessary? Depends on the buyer. For those who are not particularly good drivers, I recommend it highly. My wife is an active person and I feel much better about her traipsing around in the winter with AWD."
4551,"November 20, 2005  6:49PM",goodegg,Move south. We rarely get snow - usually just a 2 day ice storm and everything gets cancelled anyway. We don't need AWD. We need law enforcement on the roads. Atlanta perimeter speed limit is as fast as you can go before you hit the next bottleneck. And the TL feels great @ 95 mph.
4552,"November 20, 2005  6:54PM",pgsmith,"Congratulations on surviving the trip despite your lack of regard for safety.  Even if you don't feel that your life is worth the cost of a set of tires with tread, most other drivers on the road would appreciate you stay off the road if you don't have good tires because regardless of you opinion, you cannot drive safely without tread. :mad:"
4553,"November 20, 2005 10:12PM",brightness04,"Very true.  The need is highly dependent on the driver.  Besides skills, I would add, more importantly, the likelihood of having to drive in bad road conditions.  ie. how important is it for you to show up on time regardless snow or sleet; no, not talking about going to a holiday party, but the type of job you have."
4554,"November 20, 2005 10:18PM",brightness04,"Wife has family in the northeast, and doesn't want to move.  If it were up to me, I would long have moved to CA or HI."
4555,"November 20, 2005 10:30PM",nyccarguy,"Applause...Applause!Speaking of winter in New Hampshire Shipo, is it supposed to snow by you This Wednesday night or Thursday?  I'm going to my Aunt and Uncle's house in Salem, NH and am trying to decide if I should have the snows bolted on my Prelude or procrastinate and wait a week or 2."
4556,"November 20, 2005 11:37PM",cdnpinhead,"Here's the thing:  When one drives an AWD vehicle, one has to put up with the thing all year long -- nose-heavy, complex (maintenance issues), additional overall weight, reduced steering feel.  Oh, and the thing costs more in the first place, relative to the otherwise equivalent RWD.With an RWD vehicle, it's necessary to fit appropriate tires for a portion of the year, then use skill, driving experience and common sense the few (or not so few) days that the AWD people insist all others should stay indoors.The nimble feel of an RWD vehicle trumps the idiot-resistant AWD vehicle every time, in my world.YMMV."
4557,"November 21, 2005 12:21AM",kdshapiro,"Partially agree about the handling, so I won't rehash Porsches performance oriented AWD. But I am of the mind I can forgo the RWD handling and feel for the safety and security of AWD/4WD.I don't believe that AWD require more maintenance. I would be more concerned about my sunroof motor blowing out than having maintenance issues with an AWD system.YMMV."
4558,"November 21, 2005 12:36AM",mnrep2,"Cdnpinhead, your maintenance for AWD is much cheaper than the purchase of dedicated snow tires/wheels, and the associated twice a year change out of the them.  Every 30K miles you have one additional transfer case to change fluid out.  Not too expensive or time consuming. Not to sound like a broken record, but the rwd biased G35x is a blast to drive on the street.   Auto crossing or on the track you may actually find the 150lb lighter rwd g35 shaves a couple tenths of a second off of your time.  In the midwest, I am more interested in traction and the security of awd, not to mention pulling away from you rwd only drivers at every light on snow covered roads"
4559,"November 21, 2005  2:20AM",brightness04,"Here's the thing: When one drives an AWD vehicle, one has to put up with the thing all year long -- nose-heavy, complex (maintenance issues), additional overall weight, reduced steering feel. Oh, and the thing costs more in the first place, relative to the otherwise equivalent RWD. Much of the same can be said of power sunroof, power windows, power locks, airbags, performance engines, CD player, CD changer, NAV system . . . etc., including back seats.  Are you talking about ""Luxury,"" ""Performance,"" and ""Sedan,"" or someone's idealized bare bones race machine? even then, AWD still comes out ahead of RWD, so much so that AWD has been banned in some races for ""unfair advantage."" With an RWD vehicle, it's necessary to fit appropriate tires for a portion of the year, then use skill, driving experience and common sense the few (or not so few) days that the AWD people insist all others should stay indoors. First of all, RWD with best snow tires can never compete against AWD with today's all-season tires going up hill on slippery conditions; there is simply no contest.  Second of all, RWD on snow tires can not begin to compete against AWD with all season tires on dry ground.  On top of it all, AWD has significant dynamic advantage in rain conditions.   The nimble feel of an RWD vehicle trumps the idiot-resistant AWD vehicle every time, in my world. The only advantage (besides the financial one) RWD has over AWD is the ""nimble"" feel.  If I were getting a roadster, that would indeed be my paramount concern.  Some people may indeed prefer small displacement engines that takes a lot of revving to squeeze out power because that is more fun and takes more ""skill"" . . . It's strictly personal preference.  Don't apply your set of values to other people who are buying a sedan (by definition a compromise vehicle), and a ""luxury performance"" one at it."
4560,"November 21, 2005  2:23AM",esf,"That's completely untrue about AWD cars... I own an '05 Audi S4 Cabriolet, and I've had it since mid-April. It is not any more nose-heavy than the Acuras I've had before my Audis. It's not very nose-heavy at all, and it does not have maintenance problems. For every BMW that I've played with, I've easily blown by (and that includes many current M3s). It was sort of amusing, there was a man with a 330ci convertible who looked very annoyed, driving out of a parking lot. I was coming out behind him, and he was really pushing it. I let him stay ahead of me for a while, and then with no effort, passed him, without Sport mode. At the light, he stared at me with wide eyes. It happens a lot. And, again for maintenance problems, the only problem I've had is a faulty air conditioner when I bought the car. They gave me a Pontiac Grand Prix, and were so embarrased by the mix of crappy rental and bad A/C that they gave me a free set of 17s for the winter."
4561,"November 21, 2005  2:40AM",al57,"Fellow posters,thanks for the great response to my original post,seems like we all have our ideas of AWD FWD AND RWD and how we drive and handle our cars in a given situation..The decision of TL VS. G35X is still to tough..Now,can we discuss possible large scale changes on G35 for 2007,and has anyone bought a non nav TL and negoiated to get the Michelin tires installed and how much and how do you price out the difference and are 17"" tires just bad in the snow..period?? My 2000 Maxima SE with 17"" tires is terrible..but changed to yokohama this year but no snow yet to test it out..By the way in Northeast dealers have mostly G35X  in inventory,can order a regular G35 but would it be considered a white elephant in this market??The final decision may be for me be the actual driving experience and feel,bottom line and possible better financing terms by year end for either car..Is this crazy??"
4562,"November 21, 2005  2:54AM",mnrep2,"Cannot speak much to the 07 G, other than rumors of 330 hp motor.  No real info. exsists that I'm aware of.  I would thought you had driven these vehicles already. By all means drive them and see which one feels best.  They sell both rwd and awd g35 cars in MN, so I don't know why rwd would be a white elephant in the north east.If there are remaining 2005 cars, you will get the best price on one of those."
4563,"November 21, 2005  3:21AM",dewey,"With an RWD vehicle, it's necessary to fit appropriate tires for a portion of the year, then use skill, driving experience and common sense the few (or not so few) days that the AWD people insist all others should stay indoors.  The nimble feel of an RWD vehicle trumps the idiot-resistant AWD vehicle every time, in my worldCompletely agree ! I live in  Toronto  and for seven years I love driving my RWD 99 BMW 3 series twelve months a year!I have never ever owned snow tires and still find driving RWD manageable with the exception of about two blizzard days a year! During those days I just walk a short distance to the subway and go to work! Not exactly a great inconvenience!"
4564,"November 21, 2005  2:26PM",shipo,"A couple of years ago one of the car mags did a study comparing four similar cars when driving in slippery conditions.  IIRC the cars were two E320s, one RWD and one AWD, and two A6s, one FWD and one AWD, and for each car they had three sets of tires, summer, winter and all-season.  Not surprisingly the winter tire equipped AWD cars fared the best in all but braking and some of the handling scenarios, however, much of their focus was comparing all-season AWD cars against their 2WD winter tire equipped siblings.  Hmmm, seems fairly germane to this latest thread.Funny thing though, contrary to some recent protestations, the only category that the all-season AWD cars won was acceleration.  The winter tire equipped E320 won every other category, some of them quite handily I might add.  The fact is that a winter tire equipped RWD sedan with a near 50-50 weight balance will easily out drive an otherwise identical all-season equipped AWD car.  Like it or don't, I'm only the messenger in this case.As far as some of the comments regarding how bad a winter tire shod car will drive on dry roads, well, I'm thinking that given the quality of some of the high performance winter tires that have been available for several years now, that that statement is a bit disingenuous.  All of the noise to the contrary, winter tires like the ""H"" rated Michelin Pilot Alpin PA2s will easily outperform the typical OEM all-season tire on dry roads, tires such as the Continental ContiTouringContact or Michelin Energy MXV4 Plus.Best Regards,Shipo"
4565,"November 21, 2005  3:02PM",gordonwd,"I know I'm a bit late into this thread, but let me say this from my own recent personal experience. I had a '98 Audi A4 Quattro, and now have a '04 325i. Both had stock, all-season tires in the standard sizes (15"" on A4, 16"" on the 325i). I live near Detroit, where we have to deal with snow, but it's rare to have major snow of more than a few inches to get through.In similar conditions, the A4 was definitely much better and secure feeling in getting through the snow than the BMW, but so far the BMW has been sufficient and I have not felt the need for snow tires. The A4 was more ""fun"" in the snow since I could really accelerate and let the Quattro sort out the traction; on the BMW the same action causes the DSC to kick in and I continue forward, but slowly. And I think in a really tough situation, the A4 would be more likely to get me out of it.This spring, I intend to get a new wheel & tire package for the 325i, going to 17x8 wheels with 225/45 tires. But even though I'm probably going to stick with all-seasons for various reasons, I still plan on keeping my current 16-inchers around for winter mounting. Narrower tires (within reason) work better in the snow, and when the current tires get some more wear on them I'll replace them with a set of full winter tires."
4566,"November 21, 2005  3:19PM",mnrep2,That is an interesting snippet. Is the article available on line?  Car magazine articles are opinions just like yours and mine    Take a test drive on snow covered roads that you normally have to drive with a rwd sedan and an awd drive sedan.  Then decide which car offers you the most security.  I found that the rwd based G35x offers awesome dry handling with the added bonus of secure all weather traction. YMMV
4567,"November 21, 2005  3:31PM",shipo,"It is (or was) on line because that's how I found it in the first place.  I'm thinking I came across the link to the article in either the 3-Series or 5-Series discussion back in 2002 or 2003.  I've made a couple of half hearted attempts to find it since I first read it, unfortunately no joy, so if you do find it, please post the link.Regarding their opinions, yup, what you said.  ;-)  Of course they do manage to back up their opinions with some very interesting facts and figures.  Yeah, yeah, yeah, I know, ""Don't confuse me with the facts!""  ;-)Best Regards,Shipo"
4568,"November 21, 2005  4:10PM",kdshapiro,"When I'm driving in 12+ inches of snow, the last thing I care about is acceleration and performance going at 20 mph. The first thing I care about is getting home safely, the second thing is not getting into an accident and the third thing is not getting stuck.I'll risk the couple of extra feet of braking from the couple of extra pounds for the tradeoff of not getting stuck. But that's just me."
4569,"November 21, 2005  4:24PM",shipo,"Ahhh, I see, different thresholds...Me?  I stop driving when the stuff on the roads gets to about 8"" of rutted snow/slush, after that my car becomes a snow plow, and I don't choose to participate in that profession.  ;-)  If I found myself routinely needing to drive in 12+ inches, I'd opt for an SUV or a Pickup (gun rack and beer cooler strictly optional).Best Regards,Shipo"
4570,"November 21, 2005  6:00PM",fedlawman,"I'd opt for an SUV or a Pickup (gun rack and beer cooler strictly optional).I'd say if you're out driving on a day where there's 12"" of snow on the ground, a gun rack and beer cooler are pretty much mandatory. YMMV.When I lived in Montreal, we called those days ""vacation days."""
